review_index,content,sentiment,confidence,score
453,Aplikasi bapuk Buat ngirim kode OTP aja ga bisa bisa Harus ditingkatkan lagi,LABEL_0,0.7,1
454,"Aplikasi busuk, lowongan kadaluarsa, memang tidak ada niat baik dari aplikasi ini, tak tahu malu pen...",LABEL_0,0.7999999999999999,1
455,Makanya punya anggaran dipake yang bener percuma buat Aplikasi cuma buat keliatan kerja,LABEL_0,0.7,1
456,"Gimana mau aktivasi akun kalau Kode veriv/ OTP gak terkirim2,lemot banget.udh nunggu setengah jam ma...",LABEL_0,0.7999999999999999,1
457,aplikasi ny masih banyak bug... masih banyak kekurangan data...,LABEL_0,0.7999999999999999,1
458,Saya sedang butuh banget ak-1 tapi malah di persulit sama SIAPkerja kode otp ngga di kirim kirim uda...,LABEL_0,0.7999999999999999,1
459,"aplikasinya buruk, saat milih pelatihan selalu kembali ke beranda",LABEL_0,0.7999999999999999,1
460,aplikasi gak guna.. kebanyakan infonya klo di klik keluar dari aplikasi,LABEL_0,0.7,1
461,"Aplikasi asal jadi, mau login aja susah banget, padahal sinyal aman",LABEL_0,0.7999999999999999,1
462,"Ayo ayooo benerin lagi aplikasinya, masak iya udh 2024 msih byk yg ksih bintang 1. Klo kasus saya ga...",LABEL_0,0.7,1
463,Saya kena PHK dan ikut program jkp serta sudah melengkapi kelengkapan doc tapi malah tidak bisa klai...,LABEL_0,0.7999999999999999,1
464,"Nama aplikasinya aja SIAP Kerja tapi DISNAKERnya sendiri kaga bisa kerja, bikin aplikasi kaya sampah...",LABEL_0,0.7,1
465,"Payah mau daftar akun gk bisa mulu pas isi nama ibu kandung tulisannya forbidden terus, padahal udh ...",LABEL_0,0.7,1
466,Apk parah no NIK udah bener malah salah terus udah gitu ada tulisan no nik sudah terdaftar,LABEL_0,0.7,1
467,"Aplikasinya kenapa si,, susah bgt koneknya... Bikin emosi...",LABEL_0,0.7999999999999999,1
468,Butuh duit banget yaa nih developer iklannya banyak bangett gak jelas,LABEL_0,0.7,1
469,"Gk bisa d pake.. tiba"" aja data gak sesuai dukcapil. Hadeeehhh kalau gk sesuai mana mungkin bisa bik...",LABEL_0,0.7,1
470,"Aplikasi spam, prodak cacat kayak gini di umbar umbar, sinkronkan dulu data statistik dan capil ny b...",LABEL_0,0.7,1
471,Aplikasi aneh masa mau ganti alamat domisili ga bisa aneh lemot lagi,LABEL_0,0.7999999999999999,1
472,Belom pernah daftar tapi kok di sana nya nik sudah terdaftar gimana mksd nya,LABEL_0,0.7,1
473,"pajak kita dipake untuk bikin aplikasi seperti ini, nyaris semua aplikasi dan website plat merah beg...",LABEL_0,0.7,1
474,"enggak bisa mengirim kan kode verifikasi,nomor baru pun tetap aja enggak bisa masuk",LABEL_0,0.7,1
475,"kenapa pengajuan Kalim saya yang ke 4 bisa ditolak? dengan keterangan/notif d email/SIAPKERJA ,saya ...",LABEL_0,0.7,1
476,Belum pernah daftar tapi nomor NIK katanya sudah pernah di daftarkan. Anehh,LABEL_0,0.7,1
477,Mohon maaf sekelas pemerintah buat aplikasi begini? mending gk usah pake syarat(pelatihan) dengan bu...,LABEL_0,0.7,1
478,Aplikasi nya ko gini amat udh mau 5 hri download ulang gegara g bisa di buka aplikasinya 😐🤔😑,LABEL_0,0.7,1
479,Begini kalau pemerintah bikin aplikasi pasti ga becus. Gimana ngurus negara. Masa daftar nik KTP ses...,LABEL_0,0.7999999999999999,1
480,Aplikasi pemerintas selalu membingungkan dan gak jelas server eror dan hal lain nya,LABEL_0,0.7,1
481,"kenapa untuk negara tujuan luar negri, Korea tidak ada. padahal banyak PMI yang ke Korea jalur g to ...",LABEL_0,0.7,1
482,"Yaelah baru liat rating nya pas udh download. Amatir kah yg bikin? Pas daftar malaj dialihin ke web,...",LABEL_0,0.7,1
483,Apk suka error dan gak bisa mengubah bio data,LABEL_0,0.7999999999999999,1
484,"Banyak yg harus dibenahi, harusnya tidak perlu mendirect ke website, dan proses menupload foto profi...",LABEL_0,0.7999999999999999,1
485,Jelek aplikasi nya susah masuk padahal sandi dan email sudah benar,LABEL_0,0.8999999999999999,1
486,"Busuk, gabisa bolak balik app lain, perbaikilah performnya tod_-",LABEL_2,0.7999999999999999,1
487,"Aplikasi cacat, banyak eror dan bug..",LABEL_0,0.7999999999999999,1
488,"aplikasi tidak berguna, data tidak singkron , mau klaim JKP harus ke kantor cabang BPJS, trus guna a...",LABEL_0,0.7,1
489,"aplikasi tidak optimal daripada belum siap lebih baik jangan diluncurkan dulu, sekelas pemerintah ma...",LABEL_2,0.7999999999999999,1
490,"Aplikasi gak jelas, dikira sudah daftar ,padahal belum daftar",LABEL_0,0.7,1
491,banyak problem !!! tolong segera perbaiki aplikasinya,LABEL_2,0.7999999999999999,1
492,"Aplikasi Burik w udh diphk mau klaim JKP malah dibilang w masih aktif sbg karyawan,ngadu sana sini p...",LABEL_0,0.7,1
493,"aplikasi negara ga ada bener, server serring down error",LABEL_0,0.7999999999999999,1
494,"gimana sih kode otp nya? kok ga masuk2 sampe saya cek aktivasi kartu lah apalah, ttep gaada masuk ko...",LABEL_0,0.7,1
495,"apk mau ganti pasword aja kode Verifikasi erorrr, hidup/ kerja cuman untuk bikin prangkat lunak eh h...",LABEL_0,0.7,1
496,"lelet banget ini apk, buat buka menu aja lama muter gajelas",LABEL_0,0.7,1
497,"aplikasi bosok, gaada kode otp muncul padahal nomer udah bener",LABEL_0,0.7,1
498,lelet banget buka lowongan di dalem apk.,LABEL_0,0.7,1
499,untuk aplikasi gatau eror atau gimana ga ada kecamatan pelabuhan ratu nya jadi susah mau daftar,LABEL_0,0.7999999999999999,1
500,"klaim manfaatnya sangat lama, dari verifikasi BPJS KETENAGAKERJAAN sampai dengan pencairan sangat la...",LABEL_0,0.7,1
501,Aplikasi ga jelas bnyk bug. ga bisa daftar,LABEL_0,0.7999999999999999,1
502,Aplikasi terus loading tidak terbuka padahal jaringan ok,LABEL_0,0.7,1
503,Belum pernah daftar tapi keterangan NIK sudah terpakai dan NIK eror.,LABEL_0,0.7,1
504,Swafoto tidak bisa langsung tersimpan secara otomatis,LABEL_0,0.7999999999999999,1
505,"Aplikasi gk jelas, gk di web gk di aplikasi ERROR TROSS, mau daftar gmna gw jirr",LABEL_0,0.7999999999999999,1
506,"Sudah ngisi data diri lengkap, pas di save malah stuck, sia2 ngetik, gmana si",LABEL_0,0.7,1
507,Gajelas aplikasi nya mau daftar aja susah nik salah terus mau daftar juga perbaiki tolong,LABEL_0,0.7999999999999999,1
508,Cs nya payah makan gaji buta kali ya org ma tau ada masalah seenggaknya bisa ditanganin eh dianya se...,LABEL_0,0.7,1
509,"aplikasi bangke udah berapa kali lakukan swap poto ga bisa tersimpan,, emang gila ini apl",LABEL_0,0.7,1
510,aplikasi yg bikin pusing dan emosi. lemot,LABEL_0,0.7999999999999999,1
511,ngebug mulu heran. perbaikan lah.,LABEL_0,0.7999999999999999,1
512,Aplikasi super lemooottt tidak bisa bermanfaat bagi banyak orang yang membutuhkan pekerjaan,LABEL_0,0.7999999999999999,1
513,tidak bisa daftar di aplikasi pra kerja,LABEL_0,0.7999999999999999,1
514,"down terus,., selalu susah buka menu,.",LABEL_0,0.7999999999999999,1
515,"Apk apalah ini tiap fitur didalam apk baik itu skillhub, kategori pekerjaan, dsb selalu dialihkan ke...",LABEL_2,0.7999999999999999,1
516,"dibagian pencari kerja malah gabisa didaftarkan, gimana si?",LABEL_0,0.7,1
517,"buka sini kirain lebih cepat dr karirhub, eh sama aja. loading trussss",LABEL_0,0.7,1
518,ini di pengisian alamat biodata nama kabupaten Saya tidak ada. tolong lah apk dari pemerintah tapi b...,LABEL_0,0.7,1
519,aplikasi tidak berfungsi sebagai mana mestinya,LABEL_0,0.7,1
520,Rusak kali apk nya ga bisa update informasi data diri aneh aneh aja developer nya,LABEL_0,0.7999999999999999,1
521,"sangat tidak membantu,, yg di cari apa, yg nongol apa? tidak pernah di arahkan",LABEL_0,0.7,1
522,Aplikasi sangat buruk pdhl semua biodata sy udh beneran tapi malah tidak sesuai aplikasi asu...,LABEL_0,0.7999999999999999,1
523,"status peserta JKP dinyatakan bekerja,padahal belum bekerja aneh aplikasinya",LABEL_0,0.7,1
524,apalah ni aplikasi ga di web ga di apk sama aja gabisa dipencet,LABEL_0,0.7,1
525,"Sudah bagus, cuma ada yang kurang. Kurang dana pengembangan",LABEL_2,0.7999999999999999,1
526,"Tidak bisa login mohon bantuannya, inbox di X & IG tidak ada tanggapan",LABEL_0,0.7999999999999999,1
527,"Maaf sebelumnya saya kasih bintang satu Appnya kaga jelas HTTP FAILURE TERUS,padahal udah daftar tap...",LABEL_0,0.7,1
528,"Apk pemerintah kok lemot gini, gak guna. Tolong perbaiki lagi",LABEL_0,0.7999999999999999,1
529,"Aplikasi jelek, daftar ikut pelathin aja gk bisa2, error nih aplikasi nya",LABEL_0,0.8999999999999999,1
530,ga bisa masuk masuk aneh amat aplikasi,LABEL_0,0.7,1
531,Aplikasi gak jelas masa aktivasi akun gk bisa tolong dimusnahkan saja aplikasinya,LABEL_0,0.7,1
532,"tolonglah saya klik Akses untuk akun tpi gk bisa"" pdhl saya mau ngelengkapi profil",LABEL_0,0.7,1
533,mending ga usah bikin aplikasi saran website aja soalny udah ada aplikasi kita tekan ini tekan itu m...,LABEL_2,0.8999999999999999,1
534,"sudah daftar,tapi tinggal nunggu kode otp nya saja,sudah saya cek tidak masuk "" kode otp nya",LABEL_0,0.7,1
535,nge bug gabisa isi rekening pas mau klaim jkp,LABEL_0,0.7999999999999999,1
536,Lebih diperhatikan lagi apk nya Masa mau lihat pelatihan nunggunya lama,LABEL_0,0.7,1
537,Sudah menyelesaikan misi melamar kenapa tidak selesai di aplikasi mohon di perbaiki aplikasinya,LABEL_2,0.7999999999999999,1
538,saya tidak bisa mengisi lokasi sesuai dengan KTP karena Kecamatan Polewali tidak ada di Aplikasi. ba...,LABEL_0,0.7999999999999999,1
539,Pencairan ke 3 tulisannya belum verifikasi terus padahal sudah foto berulang ulang.. Mau lapor sulit,LABEL_0,0.7999999999999999,1
540,Sulit aktivasi karna no OTP tidak ada di terima via SMS atau pun email?,LABEL_0,0.7999999999999999,1
541,"Bikin aplikasi tapi gak siap, larinya malah WEB. Hampir kena tipu diminta TF. Yang mau kerja mah sia...",LABEL_0,0.7,1
542,"tujuan kalian ini ap, agar mempermudah, tapi ini malah sebaliknya membuat orang pusing apl GK jelas ...",LABEL_0,0.7999999999999999,1
543,kode verifikasi untuk membuat akun lama terkirim ngga niat buat aplikasi,LABEL_0,0.7,1
544,banyak bug dan tidak efisien,LABEL_0,0.7999999999999999,1
545,"tidak pernah kaget kalau berurusan dengan aplikasi buatan pemerintah. dana miliaran, kualitas kek an...",LABEL_0,0.7,1
546,lemot banget apk pemerintah ga ada yg bener,LABEL_0,0.7999999999999999,1
547,"nomor ktp sudah terdaftar, pdahal baru download. app nya gimana sih?",LABEL_0,0.7,1
548,"Kecematan saya tidak ada, tim CS ditlpn tidak ada mengakat tlpn dan email tidak dibalas",LABEL_0,0.7,1
549,kenapa pas upload file ijazah malah ga bisa,LABEL_0,0.7,1
550,"apk g guna buat rakyat,mau daftar aja susah kode otp g dikirim kirim,harusnya untuk rakyat itu di pe...",LABEL_0,0.8999999999999999,1
551,muter terus padahal koneksi saya bagus,LABEL_2,0.7999999999999999,1
552,aplikasi pemerintah ga ada yang bener. dananya kebanyakan dimakan sendiri,LABEL_0,0.7,1
553,aplikasi tidak ada gunanya tidak membantu sama sekali,LABEL_0,0.7,1
554,Kayaknya yg ga punya pengalaman dan ngga skolah di deskrikiminasi trus gunanya apa aplikasi ini prof...,LABEL_0,0.7,1
555,"Tidak membantu sama sekali, aplikasi nya tidak responsif-_-",LABEL_0,0.7,1
556,"sekelas kemenaker bikin apk kaya gini, server penuh jadi ga bisa akses hadehh",LABEL_0,0.7,1
557,Sebenarnya apk ini bisa di gunakan g sih mau daftar aja g bisa,LABEL_0,0.7,1
558,"download aja bang ,dan rasakan sendiri sensasi sama app ini",LABEL_0,0.7,1
559,knp ga bisa masuk ya udh bbrp x ngebleng trs,LABEL_0,0.7,1
560,"Jelek Susah Di Pakai, Anggaran Aja Besar, Udh Nyari Kerja Pakai Aplikasi Jga Susah",LABEL_0,0.8999999999999999,1
561,"kenapa aplikasinya eror sih, harusnya kalau maintanance itu hr libur bkn hr kerja",LABEL_0,0.7,1
562,Bukannya membantu malah merepotkan hadeuhhh...ini buka ke akun lama Bett ga masuk masuk.layar hitam ...,LABEL_0,0.7,1
563,"sangat tidak membantu, mentri gaji buta doang",LABEL_0,0.7,1
564,"bintang 1 dulu.. nanti kalau aplikasinya dah bagus, ditambahin lagi bintangnya kalau ingat 😇",LABEL_2,0.7999999999999999,1
565,Aplikasi tidak ada solusi sudah ada lencana JKP berkas PHK sudah lengkap dari perusahaan dan Disnake...,LABEL_0,0.8999999999999999,1
566,Buat apa buat aplikasi jika semua dialihkan ke websitenya? Apa gunanya jadinya aplikasi? Mau dijadik...,LABEL_0,0.7,1
567,Apl yg sangat bermanfaat hingga guru ku memaksa ku untuk mendownload nya apl yg sangat disarankan,LABEL_0,0.7,1
568,"Apk tolol, pemerintah terlalu lemot untuk teknologi kayak gini.",LABEL_0,0.7999999999999999,1
569,Begini hasilnya kalo buat aplikasi cuma karena proyek pengadaan ga jelas,LABEL_0,0.7,1
570,"Aplikasi yang dibangun dengan uang banyak, tapi tidak layak digunakan.. 👎",LABEL_0,0.7,1
571,"Apk gak jelas, mempersulit dan memperlambat penggunaan",LABEL_0,0.8999999999999999,1
572,"Sangat tidak ada respon, ini kah uang pajak digunakan tapi tidak ada fungsnya",LABEL_0,0.7,1
573,Aplikasi ini bisa di download tp Ga bisa dibuka eror hanya gambar putih polos,LABEL_0,0.7,1
574,Aplikasi lemot banget hp udh di refresh ttp lemot,LABEL_0,0.7999999999999999,1
575,Ga bisa klaim bulan k 2 dan seterus nya berkali kali tlpon call center ga ada solusi parah,LABEL_0,0.7,1
576,Aneh nih aplikasi ada verifikasi nama ibu kandung pas di isi malah NIK yang di input tidak sesuai or...,LABEL_0,0.7,1
577,Kenapa susah log in padahal akun sudah terdaftar,LABEL_0,0.7999999999999999,1
578,"Apk nya aneh, masa saya udh ga kerja jamsostek pun udh mati tapi menu lapor phknya ga muncul di siap...",LABEL_0,0.7,1
579,"aplikasi g jelas, g siap untuk di edarkan ke masyarakat terlalu memaksakan,, sekelas pemerintah loh ...",LABEL_0,0.7999999999999999,1
580,Mohon infonya min cara riset akun biar bisa bikin baru lagi soalnya ga bisa masuk k akun yg lama gar...,LABEL_0,0.7,1
581,Mau kontak support nya yg jawab bukan manusia tapi bot. Luar biasa aplikasi pemerintah ini,LABEL_2,0.7999999999999999,1
582,Apk tolol g bner masa iya eror mulu suruh input data ga bisa bisa,LABEL_0,0.7,1
583,Padahal data udah pas tapi kenapa datanya tidak sesuai dgn dukcapil.??,LABEL_0,0.7,1
584,kenapa pemerintah kalo buat aplikasi lemot banget deh,LABEL_0,0.7999999999999999,1
585,sudah 1 minggu gak dapat kode OTP.. sampai beli kartu perdana baru tp kode OTP jg gak ada masuk..,LABEL_0,0.7,1
586,"mau login aja susah bgtt, kode otp ga dikirim"" ga guna",LABEL_0,0.7999999999999999,1
587,Percuma ada aplikasinya. Tapi tetap penulusuran ke google. Mending langsung buka website. Dana aplik...,LABEL_0,0.7,1
588,Daftar pelatihan malah kembali ke beranda terus.,LABEL_0,0.7,1
589,Sayang banget kriteria lokasi sesuai KTP nya tidak lengkap,LABEL_0,0.7,1
590,Bisa daftar tp tidak bisa kirim kode otp untuk verifikasi... .. ini aplikasi harga berapa? Cuma ngeh...,LABEL_0,0.7999999999999999,1
591,Aplikasi sangat tidak berguna udah download aplikasi malah dipindahkan lagi ke wab,LABEL_0,0.7,1
592,Makin kesini makin ga bener nih aplikasi tiap kali mau login selalu susah,LABEL_0,0.7999999999999999,1
593,"Waktunya klaim ke 6 gagal terus, udah diundur bulannya ,sekarang diklaim gagal mulu , ada bakat2 kor...",LABEL_0,0.7999999999999999,1
594,aplikasi apaan ini setiap daftar . selalu di bilang sudah terdaftar . kalian itu di biaya masyarakat...,LABEL_0,0.7,1
595,Tolong perbaharui karena nunggu kiriman OTP terlalu lama,LABEL_0,0.7,1
596,"padahal blom pernah daftar tapi Keterangan ""KTP SUDAH DAFTAR"" ???",LABEL_0,0.7,1
597,Sekarang bikin atau perpanjang kartu kuning bukannya nambah gampang malah nambah ribet. Nunggu kode ...,LABEL_0,0.7,1
598,"Susah. Pas mau masuk akun, jkp nya ga timbul dan gambar lencana proteksi jaminan kehilangan pekerjaa...",LABEL_0,0.8999999999999999,1
599,"Mau nambahkan no hp gk bisa,gak nerima kode otp,tanya ke cs yang jawab robot,malah dikasih link,gak ...",LABEL_0,0.7,1
600,kurang maksimal aplikasinya,LABEL_0,0.7,1
601,"Apa ini, belom pernah daftar tapi katanya nik sudah terdaftar",LABEL_0,0.7,1
602,"tulisan opsional, tapi diharuskan mengisi. menyulitkan.",LABEL_0,0.7,1
603,"Kenapa aplikasinya tidak bisa dibuka ya? Hanya muncul layar putih saja di hp saya, hp saya tipe Sams...",LABEL_0,0.7999999999999999,1
604,Di JMO Terdaftar JKP di siap kerja tidak terdaftar.melapor ke bpjs tenaga kerja lempar ke call cente...,LABEL_0,0.7999999999999999,1
605,Lemot respon vps lemot jangan bilang ga sanggup beli vps apalagi ups server lemot banget,LABEL_0,0.7999999999999999,1
606,Aplikasi bobrok bgt. Udh ngajuin JKP dr tgl 7 Mei 2024 ampe skrg status msh verifikasi. Udh mw sebuk...,LABEL_0,0.7,1
607,Timeout Gateway? Apaan dah mau login aja sulit,LABEL_0,0.7999999999999999,1
608,Apk nya ngak mau di bukak. Padahal memori luang banyak.,LABEL_0,0.7,1
609,"Aplikasinya kayak sampah, websitenya kaya sampah. Cakpek banget gue",LABEL_0,0.7,1
610,"Sekarang apk nya tidak berfungsi, mungkin sudah tidak terpakai",LABEL_0,0.7,1
611,Otp ubah password sampai 5 kali gak ada yang terkirim,LABEL_0,0.7,1
612,Ngapa gak d buatin kartu kuning sekalian dari aplikasi ini..astaga nyusahin aja...ciri khas aplikasi...,LABEL_0,0.7,1
613,"percuma apa apa ujung²nya lari ke web juga, fungsi sebagai aplikasi apa terus???",LABEL_0,0.7,1
614,coba pecat/phk yang bikin aplikasi ato semua orang pemerintahan trs suruh ngajukan jkp n gunain apli...,LABEL_0,0.7,1
615,bahhh.... dokumen yg diminta sudah lengkap ttp aja d tolak anggaran buat yg terkena PHK ttp aja d pe...,LABEL_0,0.7999999999999999,1
616,"yg bagian cs aplikasi ini ngga becus masa saya minta code OTP sampai 3 jam ngga di kirim""",LABEL_0,0.7,1
617,Skil hub kocak terus muter muter gak jelas gak bisa daftar pelatihan malah ke halaman utama siap ker...,LABEL_0,0.7,1
618,Ini kenapa yah kok ga bisa log in terus,LABEL_0,0.7,1
619,"Aplikasi apa ini co, sekelas aplikasi untuk pelayanan warganya ampas bener uangnya masuk kantong ya👀",LABEL_0,0.7,1
620,"Gimana caranya menyelesaikan misi,tidak bisa melamar pekerjaan di ekspor lowongan pekerjaan,tidak bi...",LABEL_0,0.7999999999999999,1
621,"kemana nih OTP GK Datang Datang , kena macet dijalan gitu ya, gaguna",LABEL_0,0.7,1
622,JKP ke 6 hangus Karena pemberitahuan kurang jelas melalui aplikasi ini .. memang nya sengaja d persu...,LABEL_0,0.7999999999999999,1
623,"Tolong dipelihara servernya, bikin emosi saja",LABEL_0,0.7,1
624,"saya di PHK sudah jalan 6 bulan pengajuan di tolak trs, aplikasi sama pemerintah gajelas",LABEL_0,0.7,1
625,Aplikasi payah ambil foto gagal terus bagus aplikasi pinjol. Makan aja tu uang rakyat yang kuat bawa...,LABEL_0,0.7999999999999999,1
626,"aplikasi apaan ini bisa2nya data nik salah sama ibu kandung,trus harus masukin nama ibu siapa? malin...",LABEL_0,0.7,1
627,Mau sempurna in profil tpi error trs pdhl udh bner,LABEL_0,0.7999999999999999,1
628,Aplikasi sering error. Untuk BPJS buat aplikasi yang mempermudah.,LABEL_0,0.7999999999999999,1
629,Heran apk pemerintah ko bisa banyak gangguan gini,LABEL_0,0.7,1
630,bosok kode verifikasinya ga masuk nik udah kedaftar,LABEL_0,0.7,1
631,"Bintang 1 ya lokernya masih ada penipuan, pikir interiew online mau diterima kerja di perusahaan/ ka...",LABEL_0,0.7,1
632,Kaga jelas disnaker ga ada kerjaan org mw buat surat pendukung bikin paspar malah suruh download apk...,LABEL_0,0.7999999999999999,1
633,"Gak jelas bgt udah lakukan perintah mlah ttp aja loading, mau bantu apa gak sih",LABEL_0,0.7,1
634,Aplikasi tidak bermutu. Mau edit yg salah tidak bisa.,LABEL_0,0.7999999999999999,1
635,"INI APLIKASI SENGAJA DIBUAT UNTUK SUSAH, SUPAYA KITA SUSAH UNTUK AKSES DAN KLAIM JKP KITA, SEKELAS A...",LABEL_0,0.95,1
636,Apk konyol bisa beroperasi sampe jam 9 doang buat verifikasi gabisa di atas jam segitu hadeh pemerin...,LABEL_2,0.7999999999999999,1
637,Wajib di B1 saya daftar susah nge live chat ga ada solusi.... Slow respon hanya robot yang beker ja,LABEL_0,0.8999999999999999,1
638,Aplikasi kg ada manfaatnya sama sekali cuman ngabisin paket doang,LABEL_0,0.7,1
639,Munurut saya enakan kaya dulu iyh kalo misalkan akun nya hilang nggak bisa daftar lagi,LABEL_0,0.7,1
640,Sekelas aplikasi pemerintah masak kayak gini...parah sangat tidak membantu...aplikasi sampah ..,LABEL_0,0.7,1
641,Susah buat log up....loadingnya lama....,LABEL_0,0.7999999999999999,1
642,saat ingin buat akun dan verifikasi nama ibu invalid padahal NIK sudah benar,LABEL_0,0.7,1
643,"Verifikasi nya gak jelas, Nungguin kode sampe 1 jam gak masuk2. Rupanya malah dikira via email. Itup...",LABEL_0,0.7,1
644,Ga bisa aktivasi akun. Berkali kali ga dapet kode verifikasi,LABEL_0,0.7,1
645,"Kenapa aplikasi pemerintah kebanyakan bobrok ya sistemnya, banyak bug dan susah digunakan",LABEL_0,0.8999999999999999,1
646,"Ndak bisa daftar katanya NIK udh terdaftar, padahal baru download. Bisa tanya dimana ya",LABEL_0,0.7,1
647,"Error teruss Aplikasi punya pemerintahan tapi gini kualiatasnya, 👎👎👎",LABEL_0,0.7999999999999999,1
648,"Sangat tidak membantu,payah bilangin ke yang jabatan paling atas,gak usah umbar janji ribuan bahkan ...",LABEL_0,0.7,1
649,tak jelas udah 5x pengajuan ditolak terus padahal ngga ada salah,LABEL_0,0.7,1
650,"ribet amat si ni apk, gausah di buat ngapa pengembangan apk masih 0",LABEL_0,0.7,1
651,saya nambahin no telpon Setelah di simpan malah ttp gak ada no telpon nya anehh,LABEL_0,0.7,1
652,"Kok error terus, padahal data saya udah sesuai.",LABEL_0,0.7999999999999999,1
653,Ini kenapa gak bisa masuk malah layar putih doang,LABEL_0,0.7,1
654,Ini gw udh daftar pelatihan pas udh download formulirnya gabisa dibuka woi file PDF padahal HP aja a...,LABEL_0,0.7,1
655,rata2 aplikasi pemerintah indonesia selalu mempersulit rakyat nya,LABEL_0,0.7999999999999999,1
656,saya sudah memasukan data secara benar tapi tidak bisa verifikasi,LABEL_0,0.7999999999999999,1
657,Apk jelek banget ga bisa masuk malh ngeblank layar putih trus,LABEL_0,0.7999999999999999,1
658,"Kenapa pas melengkapi data selalu eror, dimohon untuk segera memperbaikinya biar gua bisa buat kartu...",LABEL_2,0.7999999999999999,1
659,Aktivasi Error tolong diperbaiki Secepatnya,LABEL_0,0.7999999999999999,1
660,Terbaik dalam bikin Aplikasi gak guna...,LABEL_2,0.8999999999999999,1
661,"Eror aplikasi, saat foto selfie tetap gk tersimpan walau udah ber kali kali di lakukan",LABEL_0,0.7,1
662,opsi daftar pencari kerja susah diakses,LABEL_0,0.7999999999999999,1
663,"Nunggu kode verifikasi nya ngga masuk-masuk , gimana ini tolong ditingkatkan lagi app nya .",LABEL_0,0.7,1
664,Percuma di download kalau apk nya gk bisa di gunakan... Macam GK niat untuk memajukan bangsa.... Mir...,LABEL_0,0.7,1
665,"Aplikasi gak jelas,verifikasi data klaim jkp sudah sebulan masih di verifikasi",LABEL_0,0.7,1
666,"apa ini aplikasi gak ada ngirim kode otp dah nunggu berjam"" jg",LABEL_0,0.7,1
667,"Aplikasi nya gajelas, pas daftar suru masukin nama ibu kandung tapi kok gabisa aneh jelas jelas itu ...",LABEL_0,0.7,1
668,"Daftar aja tidak bisa, verifikasi sulit",LABEL_0,0.8999999999999999,1
669,udh di install tp gk muncul apa2 pas dibuka,LABEL_0,0.7,1
670,"Nggak bisa dibuka aplikasinya , solusinya gimana",LABEL_0,0.7,1
671,"Ini aplikasi nya kenapa sih ga bisa"" masuk pdhl kan perlu buat kerja gimana sihhh🙂",LABEL_0,0.7,1
672,"Masa lokasi domisili hanya beberapa daerah di Indonesia, saya jadinya gak bisa melengkapi biodata",LABEL_0,0.7,1
673,"Tidak bisa daftar, verifikasi berulangkali.",LABEL_0,0.7999999999999999,1
674,Siap kerja lemot ngga bisa ngeriset data minim sekali anjir,LABEL_0,0.7999999999999999,1
675,"Perbaiki tuh, otp nya error Mulu. Lumutan aku nunggu. Pelayanan publik Disnaker nya buruk.",LABEL_0,0.8999999999999999,1
676,Rusak sih apk nya dari webnya juga ga bisa ngisi profil . Gimnasih ini,LABEL_0,0.7999999999999999,1
677,Saya tidak bisa memasukkan nomor handphone ke akun saya kenapa? Apa yang salah di aplikasi siap kerj...,LABEL_0,0.7999999999999999,1
678,Aplikasi yg sangat payah dan tidak berguna deplovernya kemna nihh,LABEL_2,0.7999999999999999,1
679,"Gak bisa verifikasi, ada tombol metode lain verifikasi tapi gak guna",LABEL_0,0.7,1
680,Tidak bisa buat simpan data,LABEL_0,0.7999999999999999,1
681,Sumpah uda login tb tb akun gal bisa di akes. Gimana sih ini. Sudah pengajuan luppa sandi juga masih...,LABEL_0,0.7,1
682,Ada apa ini ko jadi ga bisa masuk ke akun sihh payah bgt deh ini padahal aku baru di phk pemerintah ...,LABEL_0,0.7,1
683,"Pas verifikasi no ibu kandung,,nomor nik tidak terdaftar di dukcapil,,kan aneh",LABEL_0,0.7,1
684,"Aplikasi yang tidak membantu, Gak ada CS Gimana mau ngasih solusi Pemeruntah gaje",LABEL_0,0.7,1
685,Tidak dapat dibuka aplikasinya,LABEL_0,0.7,1
686,"Aplikasi cacat ,apa sengaja mempersulit untuk klaim JKP mau isi biodata aja susah gk bisa²",LABEL_0,0.8999999999999999,1
687,data saya hilang ga kedaftar terkeluar padahal saya ga ada keluar dari pelatihan,LABEL_0,0.7,1
688,Bikin aplikasi pas di buka susahh.. Mau ngajuin klaim JKP jg susah. Mau heran tp aplikasi pemerintah,LABEL_0,0.7999999999999999,1
689,Udah bisa di download tpi TDK bsa Masuk lodingg luar putih mlu,LABEL_0,0.7,1
690,Saya mau klaim JKP.. tapi menu lapor PHK di aplikasi tidak muncul.. payah parah,LABEL_0,0.7,1
691,"Sumpah kagak jelas ni apk masa mau ngisi alamat tempat lahirnya daerahnya gak lengkap,kalo emang bel...",LABEL_0,0.7,1
692,pasword saya lupa.mau minta bantuan lupa pasword.kode otp di no.telpon ataupun email tidak di terima...,LABEL_0,0.7,1
693,Parah ni apk tolong di perbaiki lagi jangan kebanyakan eror,LABEL_2,0.7999999999999999,1
694,"Apk unfaedah,dari daftar sj sdh dipersulit,bagaimana msk nya 👎👎👎",LABEL_0,0.7999999999999999,1
695,"Ane sekali mau lengkapin profil setelah dilanjutkan malah tertera tulisan merah ""jam akses tidak ses...",LABEL_0,0.7,1
696,Sangattt dan Sangatttt Tidak Berguna sama sekali.!!!!,LABEL_0,0.7,1
